Straße,Hausnummer,Postleitzahl,Ort,Bundesland,latitude,longitude,commissioning_date
Im Riedle,4,74572,Blaufelden,Baden-Württemberg,,,2021
Unterm Hünenstein,4,37308,Heiligenstadt,Thüringen,51.37377,10.11615,2021
Bahnhofstraße,24,37308,Geismar,Thüringen,51.227321,10.16786,2021
Bondelstrasse,23,78086,Brigachtal,Baden-Württemberg,48.011724,8.454426,2021
Allmendstr.,24,78120,Furtwangen,Baden-Württemberg,48.04978,8.21835,2021
Bahnhofstraße,20,78120,Furtwangen,Baden-Württemberg,48.048185,8.203726,2021
Im Schnabelstal,6a,78120,Baden-Württemberg - Furtwangen,Baden-Württemberg,48.034085,8.206144,2021
Trierer Straße,221,52156,Monschau,Nordrhein-Westfalen,,,2021
Liebstädter Str.,5,1277,Dresden,Sachsen,51.026777,13.782707,2021
Bundesstraße,91,52152,Simmerath,Nordrhein-Westfalen,,,2021
Hüfinger Strasse,39,78166,Donaueschingen,Baden-Württemberg,47.932058,8.543215,2021
Bahnhofstr.,0,78166,Donaueschingen,Baden-Württemberg,47.949718,8.495922,2021
Breslauer Str.,45,78166,Donaueschingen,Baden-Württemberg,,,2021
Breslauer Str.,45,78166,Donaueschingen,Baden-Württemberg,,,2021
Schlossweg,5,74544,Michelbach an der Bilz,Baden-Württemberg,,,2021
Max-Planck-Straße,24,48565,Steinfurt,Nordrhein-Westfalen,52.119075,7.389811,2021
Carl-Benz-Str.,2,48565,Steinfurt,Nordrhein-Westfalen,52.158601,7.319959,2021
Carl-Benz-Straße,4,48565,Steinfurt,Nordrhein-Westfalen,,,2021
Laurenzstraße,108,48607,Ochtrup,Nordrhein-Westfalen,52.205593,7.210929,2021
Friedrich-Bergius-Straße,10-14,74564,Crailsheim,Baden-Württemberg,49.13223,10.055697,2021
Kadener Str. ,9,25486,Alveslohe,Schleswig-Holstein,,,2021
Dörnbek,3,24616,Brokstedt,Schleswig-Holstein,,,2021
Hörn,6,24616,Sarlhusen,Schleswig-Holstein,,,2021
Veilchenstr.,6,48485,Neuenkirchen,Nordrhein-Westfalen,52.239026,7.380365,2021
Alphons-Hecking-Platz,2-6,48485,Neuenkirchen,Nordrhein-Westfalen,,,2021
August-Kümpers-Straße,15,48493,Wettringen,Nordrhein-Westfalen,,,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Steinbacherstr.,61,74523,Schwäbisch Hall,Baden-Württemberg,49.103049,9.746223,2021
Weiner,157,48607,Ochtrup,Nordrhein-Westfalen,52.187908,7.171057,2021
Dietrich-Bonhoeffer-Straße,62,48607,Ochtrup,Nordrhein-Westfalen,,,2021
Industriestraße,26,48629,Metelen,Nordrhein-Westfalen,52.15731,7.23347,2021
Permer Str.,2,49477,Ibbenbüren,Nordrhein-Westfalen,52.265039,7.780911,2021
Birkenstraße,21,85604,Zorneding,Bayern,48.08719,11.831675,2021
Georg-Wimmer-Ring,2,85604,Zorneding,Bayern,48.093461,11.82294,2021
Siriusstr.,1,85614,Kirchseeon,Bayern,48.083028,11.854441,2021
Westring,11,85614,Eglharting,Bayern,48.080804,11.855837,2021
Steinbacherstr.,61,74523,Schwäbisch Hall,Baden-Württemberg,49.103049,9.746223,2021
Johanniterstraße,57,74523,Schwäbisch Hall,Baden-Württemberg,,,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Mauerfeldchen,25,52146,Würselen,Nordrhein-Westfalen,50.815994,6.142883,2021
Teuterhof,1,52146,Würselen,Nordrhein-Westfalen,50.823081,6.108938,2021
Mauerfeldchen,25,52146,Würselen,Nordrhein-Westfalen,50.815994,6.142883,2021
Mauerfeldchen,25,52146,Würselen,Nordrhein-Westfalen,50.815994,6.142883,2021
Mauerfeldchen,25,52146,Würselen,Nordrhein-Westfalen,50.815994,6.142883,2021
Tevesstraße,64,78176,Blumberg,Baden-Württemberg,,,2021
Lindenpark,6,78183,Hüfingen,Baden-Württemberg,47.934584,8.497364,2021
Lindenpark,6,78183,Hüfingen,Baden-Württemberg,47.934584,8.497364,2021
Berliner Ring,2,38440,Wolfsburg,Niedersachsen,52.435707,10.744452,2021
Berliner Ring,2,38440,Wolfsburg,Niedersachsen,52.435532,10.745727,2021
Nürnberger Str.,20,86609,Donauwörth,Bayern,,,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Froschkern,3,85646,Anzing,Bayern,,,2021
Jahnstraße,10,85661,Forstinning,Bayern,,,2021
Rathausstraße,0,85665,Moosach,Bayern,48.031254,11.875278,2021
Vogtlandweg,6,38440,Wolfsburg,Niedersachsen,52.41003,10.756861,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Brandenburger Platz,5,38440,Wolfsburg,Niedersachsen,52.41977,10.76099,2021
Brandenburger Platz,5,38440,Wolfsburg,Niedersachsen,52.41977,10.76099,2021
Eichelkamp,44,38440,Wolfsburg,Niedersachsen,52.41035,10.76001,2021
Eichelkamp,44,38440,Wolfsburg,Niedersachsen,52.41035,10.76001,2021
Düsseldorfer Str.,26,38440,Wolfsburg,Niedersachsen,52.41983,10.73065,2021
Düsseldorfer Str.,26,38440,Wolfsburg,Niedersachsen,52.413795,10.744998,2021
Kantallee,1,38440,Wolfsburg,Niedersachsen,52.424249,10.78374,2021
Lilienthalstraße,54,85080,Gaimersheim,Bayern,48.786359,11.385081,2021
Sollnau,30,85072,Eichstätt,Bayern,48.87692,11.209681,2021
Sollnau,30,85072,Eichstätt,Bayern,48.877007,11.209752,2021
Sollnau,30,85072,Eichstätt,Bayern,48.877007,11.209752,2021
Industriestraße,30,85072,Eichstätt,Bayern,,,2021
Potthofstraße,7,25524,Itzehoe,Schleswig-Holstein,,,2021
Bönischplatz,0,1307,Dresden,Sachsen,51.056056,13.763597,2021
Bönischplatz,0,1307,Dresden,Sachsen,51.055955,13.763653,2021
Elisenstraße,29,1307,Dresden,Sachsen,51.053798,13.761249,2021
Elisenstraße,29,1307,Dresden,Sachsen,51.053798,13.761249,2021
Fetscherstraße,1N,1307,Dresden,Sachsen,51.060198,13.776319,2021
Fetscherstraße,1N,1307,Dresden,Sachsen,51.060204,13.776265,2021
Fetscherstraße,1N,1307,Dresden,Sachsen,51.060191,13.776383,2021
Fetscherstraße,1N,1307,Dresden,Sachsen,51.060245,13.776743,2021
Fetscherstraße,1N,1307,Dresden,Sachsen,51.060241,13.776603,2021
Rheinkai,16,55411,Bingen,Baden-Württemberg,,,2021
Rosenstraße,12,86609,Donauwörth,Bayern,48.703006,10.800818,2021
Berliner Ring,2,38440,Wolfsburg,Niedersachsen,52.435532,10.745727,2021
Berliner Ring,2,38440,Wolfsburg,Niedersachsen,52.435532,10.745727,2021
Berliner Ring,2,38440,Wolfsburg,Niedersachsen,52.435532,10.745727,2021
Rosenstraße,12,86609,Donauwörth,Bayern,48.703006,10.800818,2021
Rosenstraße,12,86609,Donauwörth,Bayern,48.703006,10.800818,2021
Berliner Ring,2,38440,Wolfsburg,Niedersachsen,52.431722,10.796068,2021
Berliner Ring,2,38440,Wolfsburg,Niedersachsen,52.431892,10.796025,2021
Hauptstraße,9,73469,Riesbürg-Pflaumloch,Bayern,48.850328,10.434605,2021
Franz-Liszt-Str.,15,38442,Wolfsburg,Niedersachsen,52.41752,10.7261,2021
Hindenburganlage,0,55411,Bingen,Baden-Württemberg,,,2021
Römerstraße,35b,85080,Gaimersheim,Bayern,,,2021
Raiffeisenstraße,7,85089,Großmehring,Bayern,48.764771,11.532983,2021
Wachtelhau,10,72488,Sigmaringen,Baden-Württemberg,,,2021
Albstraße,2,72510,Stetten a.k.M.,Baden-Württemberg,48.412828,9.534894,2021
Ruifer Benden,0,52134,Herzogenrath,Nordrhein-Westfalen,50.864386,6.103137,2021
Hauptstraße,106,52134,Herzogenrath,Nordrhein-Westfalen,50.885824,6.102401,2021
August-Schmidt-Platz,1,52134,Herzogenrath,Nordrhein-Westfalen,50.886887,6.118423,2021
Mauerfeldchen,25,52134,Würselen,Nordrhein-Westfalen,50.815994,6.142883,2021
Albstraße,2,72510,Stetten,Baden-Württemberg,48.121793,9.075077,2021
Lagerstr.,18,72510,Stetten,Baden-Württemberg,48.124036,9.078044,2021
Stellfelder Straße,0,38442,Wolfsburg,Niedersachsen,52.431546,10.746544,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Bahnhofstraße,8905,85111,Adelschlag,Bayern,,,2021
Bahnhofstraße,8905,85111,Adelschlag,Bayern,,,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Münzstraße,3,74523,Schwäbisch Hall,Baden-Württemberg,49.115998,9.736766,2021
Stellfelder Straße,0,38442,Wolfsburg,Niedersachsen,52.431546,10.746544,2021
Stellfelder Straße,0,38442,Wolfsburg,Niedersachsen,52.431546,10.746544,2021
Stellfelder Straße,0,38442,Wolfsburg,Niedersachsen,52.431546,10.746544,2021
Auenstr.,27,94405,Landau,Bayern,48.68048,12.697712,2021
Lindenstraße,1,88348,Bad Saulgau,Baden-Württemberg,48.016527,9.498257,2021
Lindenstraße,1,88348,Bad Saulgau,Baden-Württemberg,48.016527,9.498257,2021
Herbertinger Straße,45,88348,Bad Saulgau,Baden-Württemberg,48.020953,9.488497,2021
Hauptstraße,115,88348,Bad Saulgau,Baden-Württemberg,,,2021
Karl-Dompert-Straße,7,84130,Dingolfing,Bayern,,,2021
Karl-Dompert-Straße,7,84130,Dingolfing,Bayern,,,2021
Karl-Dompert-Straße,7,84130,Dingolfing,Bayern,,,2021
Karl-Dompert-Straße,7,84130,Dingolfing,Bayern,,,2021
Kopernikusstr.,17,85092,Kösching,Bayern,,,2021
Ingolstädter Straße,114,85092,Kösching,Bayern,,,2021
Raiffeisenstraße,7,85098,Großmehring,Bayern,48.764648,11.532947,2021
Nicolaus-Otto-Ring,3a,85098,Großmehring,Bayern,,,2021
Von-Haniel-Allee,12,84152,Mengkofen,Bayern,48.718901,12.439882,2021
Stadtgraben,8,94405,Landau,Bayern,48.662411,12.69526,2021
Franz-Liszt-Str.,15,38442,Wolfsburg,Niedersachsen,52.41752,10.7261,2021
Franz-Liszt-Str.,19,38442,Wolfsburg,Niedersachsen,52.41795,10.72862,2021
Franz-Liszt-Straße,18,38442,Wolfsburg,Niedersachsen,52.41795,10.72862,2021
Lange Stücke,24,38442,Wolfsburg,Niedersachsen,52.41983,10.73065,2021
Lange Stücke,24,38442,Wolfsburg,Niedersachsen,52.41983,10.73065,2021
Stellfelder Straße,0,38442,Wolfsburg,Niedersachsen,52.431511,10.744883,2021
Stellfelder Straße,0,38442,Wolfsburg,Niedersachsen,52.431511,10.744883,2021
Stellfelder Straße,0,38442,Wolfsburg,Niedersachsen,52.431511,10.744883,2021
Stellfelder Straße,0,38442,Wolfsburg,Niedersachsen,52.431511,10.744883,2021
Stellfelder Straße,0,38442,Wolfsburg,Niedersachsen,52.431511,10.744883,2021
Stellfelder Straße,0,38442,Wolfsburg,Niedersachsen,52.431511,10.744883,2021
Stellfelder Straße,0,38442,Wolfsburg,Niedersachsen,52.431511,10.744883,2021
Köschinger Forst West,0,85120,Hepberg,Bayern,48.837085,11.469313,2021
Tecklenburger Damm,67,49477,Ibbenbüren,Nordrhein-Westfalen,,,2021
Reick,0,1237,Dresden,Sachsen,,,2021
Robert-Bosch-Str.,2,85117,Eitensheim,Bayern,48.827975,11.315364,2021
Stellfelder Straße,0,38442,Wolfsburg,Niedersachsen,52.431511,10.744883,2021
Stellfelder Straße,0,38442,Wolfsburg,Niedersachsen,52.431511,10.744883,2021
Fischerei,26,84130,Dingolfing,Bayern,48.631855,12.494963,2021
Rennstraße,3,84130,Dingolfing,Bayern,48.629665,12.494897,2021
Wollerstraße,3,84130,Dingolfing,Bayern,48.630422,12.499079,2021
Stellfelder Straße,0,38442,Wolfsburg,Niedersachsen,52.431546,10.746544,2021
Austraße,51,78727,Oberndorf am Neckar,Baden-Württemberg,,,2021
Tecklenburger Damm,67,49477,Ibbenbüren,Nordrhein-Westfalen,52.263367,7.721045,2021
Tecklenburger Damm,41,49477,Ibbenbüren,Nordrhein-Westfalen,,,2021
Robert-Bosch-Straße,4,85117,Eitensheim,Bayern,,,2021
Robert-Bosch-Straße,2,85117,Eitensheim,Bayern,,,2021
Köschinger Forst Ost,0,85120,Hepberg,Bayern,48.836599,11.472234,2021
Köschinger Forst Ost,0,85120,Hepberg,Bayern,48.836599,11.472234,2021
Köschinger Forst West,0,85120,Hepberg,Bayern,48.837085,11.469313,2021
Stellfelder Straße,0,38442,Wolfsburg,Niedersachsen,52.431546,10.746544,2021
Stellfelder Straße,0,38442,Wolfsburg,Niedersachsen,52.431546,10.746544,2021
Stellfelder Straße,0,38442,Wolfsburg,Niedersachsen,52.431546,10.746544,2021
Stellfelder Straße,0,38442,Wolfsburg,Niedersachsen,52.431546,10.746544,2021
Stellfelder Straße,0,38442,Wolfsburg,Niedersachsen,52.431546,10.746544,2021
Stellfelder Straße,0,38442,Wolfsburg,Niedersachsen,52.431546,10.746544,2021
Kirchplatz,3,89429,Bachhagel,Bayern,48.653274,10.301079,2021
Stellfelder Straße,0,38442,Wolfsburg,Niedersachsen,52.431511,10.744883,2021
Stellfelder Straße,0,38442,Wolfsburg,Niedersachsen,52.431511,10.744883,2021
Stellfelder Straße,0,38442,Wolfsburg,Niedersachsen,52.431511,10.744883,2021
Stellfelder Straße,0,38442,Wolfsburg,Niedersachsen,52.431511,10.744883,2021
Stellfelder Straße,0,38442,Wolfsburg,Niedersachsen,52.431511,10.744883,2021
Stellfelder Straße,0,38442,Wolfsburg,Niedersachsen,52.431511,10.744883,2021
Barnstorfer Weg,5,38444,Wolfsburg,Niedersachsen,52.40384,10.78401,2021
Barnstorfer Weg,5,38444,Wolfsburg,Niedersachsen,52.40384,10.78401,2021
St.-Josef-Straße,6,91809,Hard,Bayern,,,2021
Kelheimer Str.,35,92339,Beilngries,Bayern,,,2021
Mittelmühlweg,5,92339,Beilngries,Bayern,,,2021
Am Kreisel,2,85125,Kinding,Bayern,48.997555,11.375262,2021
Am Kreisel,2,85125,Kinding,Bayern,48.997555,11.375262,2021
St.-Josef-Straße,6,91809,Hard,Bayern,,,2021
Hansastraße,10,49497,Mettingen,Nordrhein-Westfalen,,,2021
Hansastraße,10,49497,Mettingen,Nordrhein-Westfalen,,,2021
Bahnhofstraße,31,78713,Schramberg,Baden-Württemberg,48.230783,8.382875,2021
Rengelröder Weg,16,37308,Heilbad Heiligenstadt,Thüringen,,,2021
Jägerstr.,8,49479,Ibbenbüren,Nordrhein-Westfalen,52.279012,7.752003,2021
Rudolf-Diesel-Str.,1-3,49479,Ibbenbühren,Nordrhein-Westfalen,,,2021
Osnabrücker Str.,301,49479,Ibbenbüren,Nordrhein-Westfalen,,,2021
Kaiserstraße,59,52080,Aachen,Nordrhein-Westfalen,50.78151,6.14913,2021
Leinergasse,26,52080,Aachen,Nordrhein-Westfalen,50.77405,6.16309,2021
Eschenweg,13,88356,Ostrach,Baden-Württemberg,47.951145,9.394843,2021
Meßkircher Str.,39,88512,Mengen,Baden-Württemberg,,,2021
Goerdelerstr.,1 - 5,38444,Wolfsburg,Niedersachsen,52.39038,10.75294,2021
Graf-Bernadotte-Weg,7,38444,Wolfsburg,Niedersachsen,52.39449,10.75656,2021
Graf-Bernadotte-Weg,7,38444,Wolfsburg,Niedersachsen,52.39449,10.75656,2021
Kurt-Schumacher-Ring,226,38444,Wolfsburg,Niedersachsen,52.39862,10.7542,2021
Kurt-Schumacher-Ring,226,38444,Wolfsburg,Niedersachsen,52.39862,10.7542,2021
Klausener Straße,8,38444,Wolfsburg,Niedersachsen,52.38912,10.75307,2021
Klausener Straße,8,38444,Wolfsburg,Niedersachsen,52.38912,10.75307,2021
Hauptstr.,7,78628,Zimmern o.R.,Baden-Württemberg,48.166915,8.593123,2021
Raiffeisenstraße,5,78658,Zimmern ob Rottweil,Baden-Württemberg,48.171444,8.574278,2021
Talstraße,1-7,78658,Zimmern ob Rottweil,Baden-Württemberg,,,2021
Albring,81,78658,Zimmern o.R.,Baden-Württemberg,,,2021
Mittelmühlweg,5,92339,Beilngries,Bayern,,,2021
Bahnhofstraße,7,93336,Altmannstein,Bayern,48.8972,11.64871,2021
Albring,81,78658,Zimmern o.R.,Baden-Württemberg,,,2021
Recker Str.,23,49497,Mettingen,Nordrhein-Westfalen,,,2021
